TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AI,aom,av2,0,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,99254.953047,42.110318,47.293342,49.355053,30.017277,21.607001,93.750455,91.696892,42.928823,42.954591,42.094713,47.291939,49.330029,0.007936,528676.05,22.26,2385159741954844,109421019490,1351049972508161,61097837184,db93049d46d7753d3ece868dd19cb786,
AI,aom,av2,0,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,45047.608392,38.771303,44.803482,46.859461,24.432899,17.451989,85.291990,82.778640,37.154413,40.136805,38.754664,44.802039,46.842404,0.015076,495159.79,16.40,2860094157324213,102212510550,1658256392218333,59311600646,d9a05e739c8323e03271177c6eacbc1c,
AI,aom,av2,0,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,19001.062937,35.440367,42.343165,44.269054,18.979821,13.649822,68.533966,65.774220,32.310860,37.254012,35.420006,42.342287,44.261677,0.015945,236903.91,13.95,1372199294355902,91216490288,788986264193087,50838406759,101dee472bb2ca4f36554ea69a19b518,
AI,aom,av2,0,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,7541.754246,32.323905,39.651625,41.661287,13.988452,10.513287,46.474634,43.995521,28.468006,34.271164,32.298903,39.650781,41.659805,0.016003,123967.91,14.71,560858777649197,76743956648,315084991822324,41780231822,8132b7984618a5edae39769140a2c5f4,
AI,aom,av2,0,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,2905.718282,29.475255,36.844652,38.322129,10.088834,8.163279,27.189133,25.298501,25.309845,31.401392,29.448681,36.841874,38.291340,0.045095,44947.38,9.74,263969353635610,68985122738,125522750937802,27212590278,057aed5064c5ff5a4f243d1d8e1a507b,
AI,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,85,136975.216783,43.401719,44.974873,45.208142,29.576899,24.933725,99.573038,98.211718,48.791614,41.120495,43.387706,44.971914,45.204364,0.000066,365068.47,8.49,2096057364928592,46978632873,1019527941319347,23717048146,b8255d5a8455d7b7d4566d1f25160675,
AI,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,63399.400599,38.876470,42.466251,43.122461,23.311483,19.432661,95.072476,93.138612,41.041837,37.873486,38.836561,42.462575,43.118467,0.001280,424852.24,8.27,1911313776441839,38660890346,1093375018829318,22360405310,9303dbe8952b9601101acd7db2903ae1,
AI,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,26331.060939,34.957849,40.406074,41.281615,17.352042,14.761278,83.667173,81.557783,34.410364,35.005285,34.914555,40.403401,41.278373,0.005667,431030.43,5.01,2426330783157865,33561605801,1203725326326432,14000761491,8ef03d19aa9c3f85a4d68ec23729b1bb,
AI,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,10071.464535,31.656796,38.552133,39.634794,12.223337,10.910272,61.363241,59.497861,29.206726,32.477198,31.625806,38.550430,39.631909,0.021678,177825.51,4.03,1026111386785984,28187502087,496606036570260,11248082942,c938b672750e75dfc9d8391caffa9336,
AI,aom,av2,0,A2,Aerial3200_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,3535.616384,28.824087,36.920238,37.996316,8.111464,7.806853,33.647201,32.595873,25.292386,30.183594,28.807102,36.918915,37.994398,0.068637,70361.57,3.74,330518117610480,21094537797,178809497631024,10512719618,c8f160066fdc6cfb7412980ebb979e05,
